entry_ts,exit_ts,direction,entry_price,exit_price,stop_price,exit_reason,pnl_points,spread_cost_points,mae_points,mfe_points,nights
2019-02-21T18:00:00.000000,2019-02-25T11:00:00.000000,-1,1.13469,1.13448,1.1380371428571427,signal,21.00000000000435,9.0,120.99999999999332,306.00000000000625,2
2019-02-25T11:00:00.000000,2019-02-28T10:00:00.000000,1,1.13448,1.13803,1.1328642857142857,signal,355.00000000001637,9.0,89.99999999999008,580.0000000000027,3
2019-02-28T10:00:00.000000,2019-02-28T11:00:00.000000,-1,1.13803,1.139374285714286,1.139374285714286,stop,-134.42857142857977,9.0,134.42857142857977,0.0,0
2019-02-28T16:00:00.000000,2019-02-28T17:00:00.000000,1,1.13863,1.1364157142857143,1.1364157142857143,stop,-221.4285714285724,9.0,221.4285714285724,79.99999999999119,0
2019-03-01T09:00:00.000000,2019-03-01T12:00:00.000000,-1,1.13618,1.1376442857142857,1.1376442857142857,stop,-146.42857142856957,9.0,146.42857142856957,83.00000000001084,0
2019-03-07T12:00:00.000000,2019-03-07T14:00:00.000000,1,1.13086,1.1297042857142856,1.1297042857142856,stop,-115.57142857143708,9.0,115.57142857143708,103.99999999999298,0
2019-03-07T16:00:00.000000,2019-03-11T10:00:00.000000,-1,1.12587,1.12482,1.1280485714285713,signal,104.99999999999953,9.0,9.999999999998899,832.9999999999948,2
2019-03-11T10:00:00.000000,2019-03-11T12:00:00.000000,1,1.12482,1.1235557142857142,1.1235557142857142,stop,-126.42857142857177,9.0,126.42857142857177,87.99999999999918,0
2019-03-15T04:00:00.000000,2019-03-15T05:00:00.000000,-1,1.13095,1.1326414285714286,1.1326414285714286,stop,-169.14285714286768,9.0,169.14285714286768,0.0,0
2019-03-15T17:00:00.000000,2019-03-22T04:00:00.000000,1,1.13363,1.13756,1.1312814285714285,signal,392.99999999999886,9.0,222.9999999999954,1122.0000000000007,5
2019-03-22T04:00:00.000000,2019-03-26T07:00:00.000000,-1,1.13756,1.1310799999999999,1.1403957142857142,signal,648.0000000000041,9.0,158.999999999998,1029.9999999999975,2
2019-03-26T07:00:00.000000,2019-03-26T14:00:00.000000,1,1.1310799999999999,1.1295842857142857,1.1295842857142857,stop,-149.57142857141557,9.0,149.57142857141557,146.00000000002387,0
2019-03-26T21:00:00.000000,2019-04-01T16:00:00.000000,-1,1.12758,1.12336,1.1303271428571429,signal,422.0000000000112,9.0,91.99999999998097,670.000000000015,4
2019-04-01T16:00:00.000000,2019-04-01T17:00:00.000000,1,1.12336,1.1215114285714285,1.1215114285714285,stop,-184.85714285714215,9.0,184.85714285714215,99.00000000000463,0
2019-04-02T01:00:00.000000,2019-04-03T04:00:00.000000,-1,1.12013,1.1224671428571429,1.1224671428571429,stop,-233.71428571428152,9.0,233.71428571428152,189.0000000000169,1
2019-04-03T13:00:00.000000,2019-04-03T16:00:00.000000,1,1.1247099999999999,1.12278,1.12278,stop,-192.99999999999872,9.0,192.99999999999872,16.000000000016,0
2019-04-05T00:00:00.000000,2019-04-05T09:00:00.000000,-1,1.12144,1.1233314285714284,1.1233314285714284,stop,-189.14285714284327,11.0,189.14285714284327,0.0,0
2019-04-08T15:00:00.000000,2019-04-10T16:00:00.000000,1,1.12462,1.12545,1.1232142857142857,signal,83.00000000001084,11.0,49.999999999994486,405.00000000001086,2
2019-04-10T16:00:00.000000,2019-04-10T19:00:00.000000,-1,1.12545,1.1273385714285715,1.1273385714285715,stop,-188.85714285714616,11.0,188.85714285714616,256.9999999999961,0
2019-04-11T02:00:00.000000,2019-04-11T20:00:00.000000,1,1.12759,1.1250057142857144,1.1250057142857144,stop,-258.42857142857054,11.0,258.42857142857054,102.99999999998643,0
2019-04-12T03:00:00.000000,2019-04-12T03:00:00.000000,-1,1.12587,1.1278657142857142,1.1278657142857142,stop,-199.57142857143228,11.0,199.57142857143228,20.999999999982144,0
2019-04-12T12:00:00.000000,2019-04-16T08:00:00.000000,1,1.13064,1.13031,1.1286500000000002,signal,-33.00000000001635,11.0,151.00000000001222,173.99999999998525,2
2019-04-16T08:00:00.000000,2019-04-17T10:00:00.000000,-1,1.13031,1.1315185714285714,1.1315185714285714,stop,-120.85714285714477,9.0,120.85714285714477,242.9999999999932,1
2019-04-17T19:00:00.000000,2019-04-18T10:00:00.000000,1,1.12964,1.13005,1.1275799999999998,signal,41.000000000002146,9.0,78.00000000000028,68.00000000000139,1
2019-04-18T10:00:00.000000,2019-04-22T12:00:00.000000,-1,1.13005,1.12456,1.1310957142857143,signal,548.9999999999994,9.0,10.999999999983244,748.9999999999997,2
2019-04-22T12:00:00.000000,2019-04-23T15:00:00.000000,1,1.12456,1.1236328571428573,1.1236328571428573,stop,-92.7142857142682,9.0,92.7142857142682,154.99999999999403,1
2019-04-23T18:00:00.000000,2019-04-23T23:00:00.000000,-1,1.12053,1.1226828571428573,1.1226828571428573,stop,-215.28571428572894,10.0,215.28571428572894,56.999999999995936,0
2019-04-26T23:00:00.000000,2019-05-02T10:00:00.000000,1,1.11474,1.11919,1.1119428571428571,signal,444.99999999998425,11.0,93.00000000000973,1171.9999999999952,4
2019-05-02T10:00:00.000000,2019-05-02T10:00:00.000000,-1,1.11919,1.121562857142857,1.121562857142857,stop,-237.28571428571763,13.0,237.28571428571763,8.999999999992347,0
2019-05-06T09:00:00.000000,2019-05-07T19:00:00.000000,1,1.11923,1.11693,1.11693,stop,-229.99999999999685,10.0,229.99999999999685,246.99999999999721,1
2019-05-08T00:00:00.000000,2019-05-08T16:00:00.000000,-1,1.11891,1.11973,1.1215157142857144,signal,-81.99999999998208,9.0,235.99999999999176,6.000000000017102,0
2019-05-08T16:00:00.000000,2019-05-09T11:00:00.000000,1,1.11973,1.1178971428571427,1.1178971428571427,stop,-183.28571428571914,9.0,183.28571428571914,157.00000000000713,1
2019-05-09T13:00:00.000000,2019-05-09T16:00:00.000000,-1,1.11951,1.1210242857142858,1.1210242857142858,stop,-151.4285714285801,9.0,151.4285714285801,106.00000000000608,0
2019-05-09T17:00:00.000000,2019-05-09T19:00:00.000000,1,1.1237400000000002,1.1212585714285717,1.1212585714285717,stop,-248.1428571428523,8.0,248.1428571428523,137.99999999997146,0
2019-05-14T13:00:00.000000,2019-05-16T15:00:00.000000,-1,1.12367,1.12045,1.1250814285714286,signal,322.00000000000006,9.0,21.99999999998869,588.999999999995,2
2019-05-16T15:00:00.000000,2019-05-16T15:00:00.000000,1,1.12045,1.1190571428571428,1.1190571428571428,stop,-139.28571428571956,9.0,139.28571428571956,5.999999999994897,0
2019-05-16T18:00:00.000000,2019-05-21T09:00:00.000000,-1,1.11767,1.1152099999999998,1.1194757142857141,signal,246.00000000001285,9.0,69.99999999999228,265.0000000000041,3
2019-05-21T09:00:00.000000,2019-05-21T09:00:00.000000,1,1.1152099999999998,1.1143771428571427,1.1143771428571427,stop,-83.28571428570797,9.0,83.28571428570797,8.000000000008,0
2019-05-21T14:00:00.000000,2019-05-21T15:00:00.000000,-1,1.11444,1.11582,1.11582,stop,-137.99999999999366,8.0,137.99999999999366,8.999999999992347,0
2019-05-22T13:00:00.000000,2019-05-22T14:00:00.000000,1,1.11676,1.1168,1.1154057142857141,signal,4.000000000004,9.0,14.000000000002897,52.00000000000759,0
2019-05-22T14:00:00.000000,2019-05-22T17:00:00.000000,-1,1.1168,1.1162699999999999,1.1181485714285715,signal,53.00000000001414,9.0,119.99999999998677,102.00000000000207,0
2019-05-22T17:00:00.000000,2019-05-22T19:00:00.000000,1,1.1162699999999999,1.11553,1.1146442857142855,signal,-73.99999999999629,9.0,127.99999999999477,43.00000000001525,0
2019-05-22T19:00:00.000000,2019-05-22T20:00:00.000000,-1,1.11553,1.1156599999999999,1.1173714285714285,signal,-12.999999999996346,9.0,41.000000000002146,22.99999999997304,0
2019-05-22T20:00:00.000000,2019-05-22T23:00:00.000000,1,1.1156599999999999,1.11522,1.1138142857142856,signal,-43.99999999997738,9.0,49.999999999994486,58.00000000000249,0
2019-05-22T23:00:00.000000,2019-05-23T07:00:00.000000,-1,1.11522,1.1149799999999999,1.1171585714285714,signal,24.000000000024,9.0,48.00000000000359,47.00000000001924,1
2019-05-23T07:00:00.000000,2019-05-23T08:00:00.000000,1,1.1149799999999999,1.11478,1.1137157142857141,signal,-19.999999999975593,9.0,29.999999999996692,0.0,0
2019-05-23T08:00:00.000000,2019-05-23T18:00:00.000000,-1,1.11478,1.115854285714286,1.115854285714286,stop,-107.42857142858053,8.0,107.42857142858053,409.0000000000149,0
2019-05-24T03:00:00.000000,2019-05-28T03:00:00.000000,1,1.11853,1.11941,1.1162171428571428,signal,87.99999999999918,9.0,80.00000000001339,302.0000000000022,2
2019-05-28T03:00:00.000000,2019-05-31T16:00:00.000000,-1,1.11941,1.1155899999999999,1.1201657142857142,signal,382.00000000001563,9.0,56.999999999995936,786.0000000000199,3
2019-05-31T16:00:00.000000,2019-05-31T18:00:00.000000,1,1.1155899999999999,1.1137842857142857,1.1137842857142857,stop,-180.5714285714188,9.0,180.5714285714188,231.0000000000034,0
2019-06-06T03:00:00.000000,2019-06-06T14:00:00.000000,-1,1.1228,1.1259985714285716,1.1259985714285716,stop,-319.85714285716057,9.0,319.85714285716057,266.00000000001063,0
2019-06-07T00:00:00.000000,2019-06-11T17:00:00.000000,1,1.1277000000000001,1.13154,1.1230814285714286,signal,383.9999999999843,11.0,256.00000000001177,712.9999999999858,2
2019-06-11T17:00:00.000000,2019-06-11T20:00:00.000000,-1,1.13154,1.13309,1.1337642857142856,signal,-154.99999999999403,9.0,167.99999999999037,53.00000000001414,0
2019-06-11T20:00:00.000000,2019-06-12T19:00:00.000000,1,1.13309,1.1306985714285713,1.1306985714285713,stop,-239.14285714285998,9.0,239.14285714285998,130.00000000000787,1
2019-06-13T00:00:00.000000,2019-06-20T01:00:00.000000,-1,1.12871,1.12299,1.1313642857142858,signal,572.0000000000169,12.0,179.99999999998016,1058.0000000000032,5
2019-06-20T01:00:00.000000,2019-06-26T01:00:00.000000,1,1.12299,1.13697,1.1207471428571427,signal,1398.0000000000102,12.0,12.999999999996346,1836.9999999999995,4
2019-06-26T01:00:00.000000,2019-06-27T13:00:00.000000,-1,1.13697,1.13774,1.1398014285714286,signal,-76.99999999999373,9.0,227.99999999998374,201.0000000000067,1
2019-06-27T13:00:00.000000,2019-06-27T16:00:00.000000,1,1.13774,1.13675,1.1361142857142856,signal,-99.00000000000463,9.0,119.99999999998677,45.00000000000614,0
2019-06-27T16:00:00.000000,2019-06-27T19:00:00.000000,-1,1.13675,1.1373199999999999,1.1386785714285714,signal,-56.999999999995936,9.0,93.00000000000973,90.99999999999663,0
2019-06-27T19:00:00.000000,2019-07-01T04:00:00.000000,1,1.1373199999999999,1.1350142857142855,1.1350142857142855,stop,-230.57142857143552,9.0,230.57142857143552,210.00000000002126,2
2019-07-01T08:00:00.000000,2019-07-10T16:00:00.000000,-1,1.13494,1.1250499999999999,1.1370142857142858,signal,989.0000000000175,9.0,120.99999999999332,1560.0000000000057,7
2019-07-10T16:00:00.000000,2019-07-12T16:00:00.000000,1,1.1250499999999999,1.12438,1.1232442857142855,signal,-66.99999999999484,9.0,153.99999999998747,353.0000000000033,2
2019-07-12T16:00:00.000000,2019-07-12T19:00:00.000000,-1,1.12438,1.1261557142857141,1.1261557142857141,stop,-177.57142857142136,10.0,177.57142857142136,32.0000000000098,0
2019-07-12T23:00:00.000000,2019-07-15T02:00:00.000000,1,1.12716,1.12713,1.1252071428571429,signal,-2.9999999999974487,10.0,95.99999999998498,24.000000000001794,1
2019-07-15T02:00:00.000000,2019-07-15T09:00:00.000000,-1,1.12713,1.1273499999999999,1.1289799999999999,signal,-21.99999999998869,9.0,38.0000000000047,66.99999999999484,0
2019-07-15T09:00:00.000000,2019-07-15T17:00:00.000000,1,1.1273499999999999,1.1259428571428571,1.1259428571428571,stop,-140.7142857142718,9.0,140.7142857142718,105.00000000002173,0
2019-07-16T05:00:00.000000,2019-07-18T07:00:00.000000,-1,1.12581,1.12398,1.1269714285714287,signal,182.9999999999998,9.0,58.999999999986834,585.9999999999976,2
2019-07-18T07:00:00.000000,2019-07-18T13:00:00.000000,1,1.12398,1.1225971428571428,1.1225971428571428,stop,-138.285714285713,9.0,138.285714285713,35.999999999991594,0
2019-07-22T01:00:00.000000,2019-07-26T04:00:00.000000,-1,1.12166,1.11466,1.1241257142857144,signal,700.0000000000117,9.0,86.00000000000828,1151.000000000013,4
2019-07-26T04:00:00.000000,2019-07-26T19:00:00.000000,1,1.11466,1.11201,1.1110628571428571,signal,-265.0000000000041,9.0,353.9999999999876,32.999999999994145,0
2019-07-26T19:00:00.000000,2019-07-29T18:00:00.000000,-1,1.11201,1.11401,1.11401,stop,-200.00000000000017,8.0,200.00000000000017,75.00000000000284,1
2019-07-30T05:00:00.000000,2019-07-31T19:00:00.000000,1,1.1138,1.1123157142857143,1.1123157142857143,stop,-148.42857142856047,9.0,148.42857142856047,232.00000000000995,1
2019-07-31T22:00:00.000000,2019-08-02T10:00:00.000000,-1,1.10842,1.111052857142857,1.111052857142857,stop,-263.2857142857103,9.0,263.2857142857103,575.9999999999986,2
2019-08-02T13:00:00.000000,2019-08-07T15:00:00.000000,1,1.10976,1.11982,1.1072742857142857,signal,1005.9999999999957,8.0,198.00000000000927,1525.9999999999827,3
2019-08-07T15:00:00.000000,2019-08-07T16:00:00.000000,-1,1.11982,1.1217742857142858,1.1217742857142858,stop,-195.42857142857972,9.0,195.42857142857972,60.00000000001559,0
2019-08-07T17:00:00.000000,2019-08-07T17:00:00.000000,1,1.12361,1.121002857142857,1.121002857142857,stop,-260.71428571430295,9.0,260.71428571430295,46.99999999999704,0
2019-08-08T22:00:00.000000,2019-08-09T19:00:00.000000,-1,1.11855,1.1222014285714286,1.1222014285714286,stop,-365.1428571428638,9.0,365.1428571428638,72.99999999998974,1
2019-08-12T03:00:00.000000,2019-08-12T10:00:00.000000,1,1.12089,1.1188357142857142,1.1188357142857142,stop,-205.4285714285786,10.0,205.4285714285786,29.000000000012346,0
2019-08-13T18:00:00.000000,2019-08-21T06:00:00.000000,-1,1.1187,1.1098999999999999,1.1219314285714286,signal,880.000000000014,9.0,85.99999999998609,1212.9999999999973,6
2019-08-21T06:00:00.000000,2019-08-21T22:00:00.000000,1,1.1098999999999999,1.1080371428571427,1.1080371428571427,stop,-186.28571428571658,9.0,186.28571428571658,72.00000000000539,0
2019-08-22T10:00:00.000000,2019-08-22T10:00:00.000000,-1,1.10805,1.10936,1.10936,stop,-130.9999999999922,9.0,130.9999999999922,27.99999999998359,0
2019-08-23T23:00:00.000000,2019-08-26T15:00:00.000000,1,1.11427,1.1108985714285715,1.1108985714285715,stop,-337.1428571428581,10.0,337.1428571428581,204.99999999998852,1
2019-08-27T07:00:00.000000,2019-08-27T10:00:00.000000,-1,1.11007,1.1113999999999997,1.1113999999999997,stop,-132.99999999998312,8.0,132.99999999998312,24.99999999998614,0
2019-09-04T08:00:00.000000,2019-09-06T19:00:00.000000,1,1.09744,1.10413,1.0960571428571428,signal,669.0000000000084,9.0,28.99999999999014,1103.9999999999939,2
2019-09-06T19:00:00.000000,2019-09-09T17:00:00.000000,-1,1.10413,1.1063585714285715,1.1063585714285715,stop,-222.85714285714684,11.0,222.85714285714684,255.99999999998954,1
2019-09-09T21:00:00.000000,2019-09-10T14:00:00.000000,1,1.10572,1.103292857142857,1.103292857142857,stop,-242.71428571429607,11.0,242.71428571429607,14.999999999987244,1
2019-09-11T12:00:00.000000,2019-09-12T14:00:00.000000,-1,1.10247,1.1040557142857144,1.1040557142857144,stop,-158.57142857143012,11.0,158.57142857143012,395.9999999999963,1
2019-09-13T00:00:00.000000,2019-09-16T17:00:00.000000,1,1.1064699999999998,1.10108,1.0999028571428568,signal,-538.9999999999783,19.0,542.9999999999824,447.00000000001955,1
2019-09-16T17:00:00.000000,2019-09-17T16:00:00.000000,-1,1.10108,1.10328,1.10328,stop,-219.99999999999795,11.0,219.99999999999795,207.00000000000162,1
2019-09-18T02:00:00.000000,2019-09-18T11:00:00.000000,1,1.10722,1.1049385714285715,1.1049385714285715,stop,-228.14285714285452,11.0,228.14285714285452,34.99999999998504,0
2019-09-19T06:00:00.000000,2019-09-19T11:00:00.000000,-1,1.10315,1.1057557142857144,1.1057557142857144,stop,-260.5714285714322,11.0,260.5714285714322,0.0,0
2019-09-20T03:00:00.000000,2019-09-20T14:00:00.000000,1,1.1044500000000002,1.102477142857143,1.102477142857143,stop,-197.28571428572204,11.0,197.28571428572204,223.99999999997976,0
2019-09-20T17:00:00.000000,2019-09-25T01:00:00.000000,-1,1.10189,1.1019400000000001,1.10396,signal,-5.000000000010552,18.0,63.999999999997385,530.0000000000082,3
2019-09-25T01:00:00.000000,2019-09-25T08:00:00.000000,1,1.1019400000000001,1.0993957142857145,1.0993957142857145,stop,-254.42857142856656,18.0,254.42857142856656,5.999999999994897,0
2019-09-25T20:00:00.000000,2019-09-26T06:00:00.000000,-1,1.09417,1.0963742857142857,1.0963742857142857,stop,-220.42857142856585,8.0,220.42857142856585,48.00000000002579,1
2019-09-30T05:00:00.000000,2019-09-30T14:00:00.000000,1,1.09338,1.0915442857142859,1.0915442857142859,stop,-183.57142857141628,9.0,183.57142857141628,126.99999999998822,0
2019-09-30T18:00:00.000000,2019-10-01T18:00:00.000000,-1,1.08998,1.0921814285714284,1.0921814285714284,stop,-220.1428571428465,9.0,220.1428571428465,212.9999999999965,1
2019-10-02T04:00:00.000000,2019-10-02T11:00:00.000000,1,1.09389,1.0915014285714286,1.0915014285714286,stop,-238.85714285714064,10.0,238.85714285714064,2.9999999999974487,0
2019-10-08T06:00:00.000000,2019-10-08T07:00:00.000000,-1,1.09766,1.09766,1.0993000000000002,signal,0.0,10.0,18.0000000000069,24.000000000024,0
2019-10-08T07:00:00.000000,2019-10-08T12:00:00.000000,1,1.09766,1.09913,1.0961585714285715,signal,146.99999999998602,10.0,25.000000000008345,156.9999999999849,0
2019-10-08T12:00:00.000000,2019-10-09T22:00:00.000000,-1,1.09913,1.09751,1.1003471428571427,signal,161.99999999999548,10.0,62.00000000000649,499.00000000000495,1
2019-10-09T22:00:00.000000,2019-10-15T02:00:00.000000,1,1.09751,1.10279,1.0954414285714285,signal,527.9999999999951,10.0,72.00000000000539,882.0000000000049,4
2019-10-15T02:00:00.000000,2019-10-15T09:00:00.000000,-1,1.10279,1.1043657142857142,1.1043657142857142,stop,-157.57142857142358,9.0,157.57142857142358,48.999999999987935,0
2019-10-16T10:00:00.000000,2019-10-16T10:00:00.000000,1,1.10474,1.1032028571428572,1.1032028571428572,stop,-153.71428571429036,11.0,153.71428571429036,60.999999999999936,0
2019-10-22T11:00:00.000000,2019-10-24T10:00:00.000000,-1,1.11451,1.1156042857142856,1.1156042857142856,stop,-109.42857142857142,11.0,109.42857142857142,374.999999999992,2
2019-10-24T11:00:00.000000,2019-10-24T11:00:00.000000,1,1.1149,1.1135771428571428,1.1135771428571428,stop,-132.28571428571811,11.0,132.28571428571811,0.0,0
2019-10-25T00:00:00.000000,2019-10-29T03:00:00.000000,-1,1.11022,1.10988,1.1134557142857142,signal,34.000000000000696,11.0,221.00000000000452,288.9999999999837,2
2019-10-29T03:00:00.000000,2019-10-29T09:00:00.000000,1,1.10988,1.1084671428571429,1.1084671428571429,stop,-141.28571428571044,11.0,141.28571428571044,36.999999999998145,0
2019-11-04T23:00:00.000000,2019-11-12T04:00:00.000000,-1,1.11283,1.1028,1.1149757142857142,signal,1002.9999999999983,8.0,126.00000000000388,1120.0000000000098,6
2019-11-12T04:00:00.000000,2019-11-12T13:00:00.000000,1,1.1028,1.1016614285714286,1.1016614285714286,stop,-113.85714285714332,8.0,113.85714285714332,95.00000000000063,0
2019-11-12T19:00:00.000000,2019-11-15T03:00:00.000000,-1,1.10149,1.1024699999999998,1.1033357142857143,signal,-97.99999999997587,9.0,118.99999999998022,264.0000000000197,3
2019-11-15T03:00:00.000000,2019-11-20T15:00:00.000000,1,1.1024699999999998,1.10563,1.1009142857142855,signal,316.0000000000051,9.0,115.99999999998278,657.0000000000186,3
2019-11-20T15:00:00.000000,2019-11-20T16:00:00.000000,-1,1.10563,1.1068357142857144,1.1068357142857144,stop,-120.57142857144764,9.0,120.57142857144764,28.99999999999014,0
2019-11-21T11:00:00.000000,2019-11-21T15:00:00.000000,1,1.1087399999999998,1.1077714285714284,1.1077714285714284,stop,-96.85714285714296,9.0,96.85714285714296,99.00000000002683,0
2019-11-22T06:00:00.000000,2019-11-22T10:00:00.000000,-1,1.10631,1.1077014285714286,1.1077014285714286,stop,-139.14285714287098,11.0,139.14285714287098,37.99999999998249,0
2019-11-27T01:00:00.000000,2019-11-27T07:00:00.000000,1,1.1023100000000001,1.1008514285714286,1.1008514285714286,stop,-145.85714285715312,11.0,145.85714285715312,0.0,0
2019-11-27T17:00:00.000000,2019-11-27T21:00:00.000000,-1,1.09937,1.1006671428571428,1.1006671428571428,stop,-129.71428571428854,11.0,129.71428571428854,8.999999999992347,0
2019-11-29T02:00:00.000000,2019-11-29T11:00:00.000000,1,1.1010900000000001,1.1001457142857143,1.1001457142857143,stop,-94.42857142858418,11.0,94.42857142858418,12.999999999996346,0
2019-12-06T22:00:00.000000,2019-12-09T14:00:00.000000,-1,1.1055,1.10771,1.10771,stop,-221.00000000000452,11.0,221.00000000000452,15.999999999993795,1
2019-12-10T13:00:00.000000,2019-12-16T05:00:00.000000,1,1.10771,1.11294,1.1068342857142857,signal,523.0000000000067,11.0,73.99999999999629,1224.0000000000027,4
2019-12-16T05:00:00.000000,2019-12-16T15:00:00.000000,-1,1.11294,1.1154371428571428,1.1154371428571428,stop,-249.71428571427532,11.0,249.71428571427532,18.999999999991246,0
2019-12-17T09:00:00.000000,2019-12-17T10:00:00.000000,1,1.11477,1.1135885714285714,1.1135885714285714,stop,-118.14285714286665,11.0,118.14285714286665,0.0,0
2019-12-18T11:00:00.000000,2019-12-18T11:00:00.000000,-1,1.11289,1.1141257142857142,1.1141257142857142,stop,-123.57142857142289,11.0,123.57142857142289,12.999999999996346,0
2019-12-24T10:00:00.000000,2019-12-24T11:00:00.000000,1,1.10853,1.1076471428571428,1.1076471428571428,stop,-88.28571428571851,11.0,88.28571428571851,17.000000000000348,0
2019-12-26T01:00:00.000000,2019-12-26T08:00:00.000000,-1,1.10902,1.1090499999999999,1.1104742857142855,signal,-2.9999999999974487,16.0,57.00000000001814,15.999999999993795,0
2019-12-26T08:00:00.000000,2019-12-31T23:00:00.000000,1,1.1090499999999999,1.1212,1.1080699999999999,eod,1215.0000000000105,16.0,92.99999999998752,1497.0000000000148,3
